ProductId,Mid,Spread
9128283H1,99-035,00-3
9128283H1,99-290,00-2
9128283H1,99-260,00-+
9128283H1,99-157,00-2
9128283H1,100-287,00-2
9128283H1,99-277,00-3
9128283H1,99-061,00-2
9128283H1,100-187,00-2
9128283H1,99-30+,00-3
9128283H1,99-126,00-3
9128283L2,99-021,00-+
9128283L2,100-157,00-3
9128283L2,100-242,00-2
9128283L2,99-316,00-3
9128283L2,100-260,00-2
9128283L2,99-023,00-+
9128283L2,99-167,00-+
9128283L2,100-200,00-2
9128283L2,100-263,00-3
9128283L2,100-221,00-3
9128283L2,99-026,00-3
9128283L2,99-03+,00-+
9128283L2,100-07+,00-2
9128283L2,99-051,00-+
9128283L2,99-117,00-2
9128283L2,99-19+,00-+
9128283L2,99-145,00-+
9128283L2,100-043,00-2
9128283L2,100-056,00-3
9128283L2,100-226,00-3
9128283L2,99-287,00-+
9128283L2,99-235,00-3
9128283L2,99-013,00-2
9128283L2,100-275,00-2
9128283L2,100-126,00-+
9128283L2,99-112,00-3
9128283L2,100-087,00-2
9128283L2,100-233,00-3
9128283L2,100-032,00-+
9128283L2,100-03+,00-2
9128283L2,100-273,00-3
9128283L2,99-222,00-3
9128283L2,100-273,00-3
9128283L2,100-241,00-3
9128283L2,99-281,00-3
9128283L2,99-250,00-3
9128283L2,100-193,00-+
9128283L2,100-260,00-3
9128283L2,100-295,00-2
9128283L2,99-000,00-2
9128283L2,100-133,00-3
9128283L2,99-046,00-2
9128283L2,100-102,00-+
9128283L2,99-082,00-+
9128283L2,99-191,00-+
9128283L2,100-25+,00-2
9128283L2,100-272,00-3
9128283L2,99-30+,00-3
9128283L2,100-29+,00-3
9128283L2,99-141,00-2
9128283L2,100-067,00-3
9128283L2,99-106,00-+
9128283L2,99-213,00-+
9128283L2,99-182,00-+
9128283L2,99-030,00-+
9128283L2,100-067,00-+
9128283L2,100-060,00-+
9128283L2,99-121,00-+
9128283L2,100-23+,00-2
9128283L2,100-246,00-3
9128283L2,99-197,00-3
9128283L2,99-240,00-+
9128283L2,100-151,00-+
9128283L2,99-112,00-3
9128283L2,100-191,00-2
9128283L2,99-121,00-+
9128283L2,100-267,00-3
9128283L2,99-151,00-2
9128283L2,100-232,00-2
9128283L2,100-251,00-3
9128283L2,99-302,00-3
9128283L2,100-163,00-2
9128283L2,99-21+,00-3
9128283L2,100-071,00-2
9128283L2,100-153,00-+
9128283L2,100-162,00-+
9128283L2,100-267,00-2
9128283L2,100-285,00-3
9128283L2,99-146,00-2
9128283L2,99-20+,00-2
9128283L2,99-031,00-2
9128283L2,100-075,00-+
9128283L2,99-211,00-3
9128283L2,99-125,00-+
9128283L2,100-120,00-+
9128283L2,99-235,00-2
9128283L2,100-035,00-3
9128283L2,100-146,00-2
9128283L2,99-166,00-3
9128283L2,100-293,00-3
9128283L2,100-04+,00-2
9128283L2,100-125,00-+
9128283L2,99-010,00-2
9128283L2,100-092,00-2
9128283L2,99-171,00-+
9128283L2,99-276,00-+
9128283L2,99-142,00-3
9128283L2,99-232,00-+
9128283L2,99-063,00-+
9128283L2,99-165,00-3
9128283L2,99-061,00-2
9128283L2,100-121,00-2
9128283L2,99-090,00-+
9128283L2,100-17+,00-+
9128283L2,100-123,00-3
9128283L2,99-202,00-+
9128283L2,100-161,00-2
9128283L2,100-202,00-3
9128283L2,100-215,00-2
9128283L2,100-31+,00-2
9128283L2,100-022,00-+
9128283L2,99-06+,00-2
9128283L2,99-140,00-3
9128283L2,100-187,00-3
9128283L2,100-082,00-2
9128283L2,99-183,00-3
9128283L2,100-083,00-+
9128283L2,100-212,00-2
9128283L2,100-237,00-+
9128283L2,100-265,00-+
9128283L2,100-117,00-2
9128283L2,100-161,00-2
9128283L2,99-106,00-3
9128283L2,100-170,00-2
9128283L2,99-017,00-+
9128283L2,100-083,00-3
9128283L2,99-29+,00-+
9128283L2,100-016,00-3
9128283L2,99-091,00-+
9128283L2,100-155,00-+
9128283L2,99-165,00-+
9128283L2,99-121,00-+
9128283L2,99-23+,00-3
9128283L2,99-240,00-3
9128283L2,99-053,00-+
9128283L2,100-200,00-2
9128283L2,99-286,00-2
9128283L2,99-032,00-3
9128283L2,99-23+,00-+
9128283L2,100-153,00-3
9128283L2,100-207,00-3
9128283L2,100-256,00-2
9128283L2,99-292,00-3
9128283L2,99-116,00-2
9128283L2,100-173,00-2
9128283L2,99-192,00-2
9128283L2,99-210,00-+
9128283L2,100-28+,00-2
9128283L2,100-031,00-+
9128283L2,100-22+,00-+
9128283L2,99-043,00-+
9128283L2,100-090,00-2
9128283L2,100-292,00-3
9128283L2,100-207,00-2
9128283L2,99-082,00-2
9128283L2,99-03+,00-3
9128283L2,99-247,00-3
9128283L2,99-095,00-+
9128283L2,99-041,00-2
9128283L2,100-293,00-3
9128283L2,100-230,00-+
9128283L2,99-30+,00-+
9128283L2,100-101,00-2
9128283L2,100-256,00-+
9128283L2,100-173,00-3
9128283L2,100-166,00-3
9128283L2,100-305,00-3
9128283L2,100-023,00-3
9128283L2,100-233,00-+
9128283L2,100-037,00-3
9128283L2,99-303,00-+
9128283L2,99-200,00-2
9128283L2,99-247,00-2
9128283L2,99-285,00-2
9128283L2,100-141,00-+
9128283L2,100-132,00-+
9128283L2,100-161,00-2
9128283L2,99-110,00-2
9128283L2,99-195,00-3
9128283L2,100-065,00-2
9128283L2,100-315,00-3
9128283L2,100-257,00-2
9128283L2,100-10+,00-+
9128283L2,100-315,00-2
9128283L2,100-196,00-3
9128283L2,100-162,00-2
9128283L2,100-04+,00-2
9128283L2,99-125,00-3
9128283L2,100-047,00-3
9128283L2,100-175,00-2
9128283L2,100-102,00-2
9128283L2,100-260,00-3
9128283L2,99-235,00-2
9128283L2,99-102,00-+
9128283L2,99-252,00-2
9128283L2,99-245,00-3
9128283L2,100-26+,00-+
9128283L2,99-166,00-3
9128283L2,100-173,00-+
9128283L2,99-103,00-2
9128283L2,100-17+,00-+
9128283L2,100-200,00-+
9128283L2,100-25+,00-+
9128283L2,100-15+,00-2
9128283L2,100-102,00-+
9128283L2,100-307,00-+
9128283L2,100-066,00-3
9128283L2,99-247,00-2
9128283L2,99-11+,00-2
9128283L2,99-153,00-3
9128283L2,100-075,00-3
9128283L2,99-076,00-2
9128283L2,99-256,00-+
9128283L2,100-230,00-3
9128283L2,99-156,00-2
9128283L2,99-021,00-+
9128283L2,99-067,00-2
9128283L2,100-257,00-3
9128283L2,100-052,00-2
9128283L2,100-161,00-3
9128283L2,100-125,00-3
9128283L2,99-187,00-+
9128283L2,99-166,00-+
9128283L2,99-282,00-+
9128283L2,100-191,00-2
9128283L2,100-177,00-2
9128283L2,99-093,00-3
9128283L2,99-155,00-+
9128283L2,99-066,00-2
9128283L2,100-045,00-2
9128283L2,100-243,00-2
9128283L2,99-117,00-2
9128283L2,99-155,00-3
9128283L2,99-03+,00-3
9128283L2,100-205,00-3
9128283L2,100-010,00-2
9128283L2,100-20+,00-3
9128283L2,99-241,00-3
9128283L2,99-262,00-2
9128283L2,100-117,00-2
9128283L2,99-241,00-+
9128283L2,100-043,00-+
9128283L2,100-045,00-2
9128283L2,100-243,00-3
9128283L2,99-171,00-+
9128283L2,99-100,00-+
9128283L2,100-317,00-3
9128283L2,99-205,00-3
9128283L2,100-021,00-+
9128283L2,100-290,00-2
9128283L2,99-237,00-3
9128283L2,99-193,00-2
9128283L2,99-011,00-3
9128283L2,100-202,00-+
9128283L2,99-132,00-2
9128283L2,99-153,00-2
9128283L2,100-092,00-+
9128283L2,100-215,00-3
9128283L2,99-256,00-2
9128283L2,100-093,00-+
9128283L2,100-100,00-2
9128283L2,100-126,00-+
9128283L2,100-240,00-+
9128283L2,99-253,00-2
9128283L2,99-310,00-+
9128283L2,100-002,00-+
9128283L2,99-107,00-2
9128283L2,99-05+,00-2
9128283L2,99-065,00-2
9128283L2,100-305,00-2
9128283L2,99-12+,00-2
9128283L2,100-066,00-3
9128283L2,100-036,00-+
9128283L2,100-080,00-3
9128283L2,100-306,00-3
9128283L2,99-007,00-3
9128283L2,99-300,00-3
9128283L2,99-165,00-+
9128283L2,100-215,00-2
9128283L2,100-040,00-+
9128283L2,100-141,00-2
9128283L2,99-205,00-3
9128283L2,99-143,00-2
9128283L2,100-242,00-+
9128283L2,100-250,00-+
9128283L2,100-28+,00-3
9128283L2,100-003,00-2
9128283L2,100-216,00-3
9128283L2,99-145,00-3
9128283L2,100-23+,00-2
9128283L2,99-263,00-2
9128283L2,99-122,00-2
9128283L2,100-180,00-3
9128283L2,100-150,00-2
9128283L2,100-177,00-3
9128283L2,99-08+,00-3
9128283L2,100-191,00-3
9128283L2,99-143,00-2
9128283L2,100-225,00-2
9128283L2,100-167,00-3
9128283L2,99-113,00-+
9128283L2,100-123,00-3
9128283L2,100-175,00-3
9128283L2,99-20+,00-+
9128283L2,100-166,00-3
9128283L2,99-02+,00-+
9128283L2,100-065,00-+
9128283L2,100-073,00-3
9128283L2,99-075,00-+
9128283L2,100-066,00-+
9128283L2,100-176,00-+
9128283L2,99-227,00-+
9128283L2,99-226,00-3
9128283L2,100-063,00-3
9128283L2,100-013,00-2
9128283L2,100-012,00-2
9128283L2,100-306,00-+
9128283L2,100-036,00-+
9128283L2,99-223,00-+
9128283L2,100-170,00-3
9128283L2,99-183,00-2
9128283L2,100-015,00-3
9128283L2,100-172,00-+
9128283L2,100-137,00-3
9128283L2,99-256,00-2
9128283L2,100-266,00-+
9128283L2,100-136,00-2
9128283L2,99-00+,00-3
9128283L2,99-222,00-+
9128283L2,99-070,00-2
9128283L2,100-310,00-+
9128283L2,99-055,00-3
9128283L2,99-050,00-+
9128283L2,99-030,00-2
9128283L2,99-171,00-2
9128283L2,100-037,00-3
9128283L2,99-236,00-3
9128283L2,99-011,00-2
9128283L2,100-295,00-3
9128283L2,99-095,00-+
9128283L2,99-236,00-3
9128283L2,100-210,00-+
9128283L2,100-133,00-2
9128283L2,100-185,00-2
9128283L2,100-075,00-2
9128283L2,99-193,00-3
9128283L2,99-213,00-2
9128283L2,100-012,00-+
9128283L2,100-227,00-+
9128283L2,99-111,00-+
9128283L2,99-045,00-2
9128283L2,100-002,00-+
9128283L2,99-007,00-2
9128283L2,99-003,00-3
9128283L2,100-087,00-2
9128283L2,99-180,00-2
9128283L2,99-06+,00-+
9128283L2,99-18+,00-+
9128283L2,99-113,00-+
9128283L2,99-113,00-+
9128283L2,100-076,00-2
9128283L2,99-050,00-2
9128283L2,100-18+,00-+
9128283L2,100-270,00-3
9128283L2,99-11+,00-3
9128283L2,100-077,00-3
9128283L2,99-215,00-+
9128283L2,100-157,00-+
9128283L2,100-020,00-+
9128283L2,99-011,00-+
9128283L2,99-202,00-3
9128283L2,100-132,00-3
9128283L2,99-156,00-+
9128283L2,100-147,00-+
9128283L2,100-070,00-2
9128283L2,99-17+,00-2
9128283L2,99-041,00-3
9128283L2,100-041,00-2
9128283L2,100-083,00-3
9128283L2,100-185,00-3
9128283L2,99-20+,00-3
9128283L2,99-133,00-2
9128283L2,100-170,00-3
9128283L2,99-11+,00-3
9128283L2,100-183,00-+
9128283L2,99-207,00-+
9128283L2,100-033,00-3
9128283L2,100-163,00-2
9128283L2,99-160,00-+
9128283L2,99-23+,00-2
9128283L2,100-122,00-+
9128283L2,100-276,00-2
9128283L2,100-070,00-2
9128283L2,100-193,00-+
9128283L2,99-077,00-+
9128283L2,99-303,00-+
9128283L2,100-103,00-3
9128283L2,100-022,00-2
9128283L2,100-041,00-+
9128283L2,99-045,00-3
9128283L2,99-196,00-2
9128283L2,100-07+,00-2
9128283L2,99-01+,00-2
9128283L2,100-006,00-3
9128283L2,99-240,00-3
9128283L2,99-155,00-3
9128283L2,99-060,00-+
9128283L2,99-220,00-3
9128283L2,100-01+,00-3
9128283L2,99-292,00-2
9128283L2,99-255,00-3
9128283L2,100-156,00-2
9128283L2,99-11+,00-2
9128283L2,99-135,00-2
9128283L2,100-041,00-2
9128283L2,99-077,00-2
9128283L2,100-20+,00-2
9128283L2,99-190,00-3
9128283L2,99-251,00-2
9128283L2,100-060,00-2
9128283L2,99-266,00-+
9128283L2,100-013,00-+
9128283L2,100-302,00-+
9128283L2,100-206,00-2
9128283L2,100-065,00-+
9128283L2,100-076,00-+
9128283L2,100-177,00-+
9128283L2,100-022,00-+
9128283L2,100-312,00-2
9128283L2,99-093,00-3
9128283L2,99-005,00-2
9128283L2,100-19+,00-+
9128283L2,100-275,00-+
9128283L2,100-177,00-3
9128283L2,99-14+,00-2
9128283L2,99-071,00-2
9128283L2,99-145,00-3
9128283L2,100-290,00-2
9128283L2,99-280,00-+
9128283L2,99-12+,00-2
9128283L2,99-171,00-3
9128283L2,100-025,00-3
9128283L2,100-040,00-+
9128283L2,99-283,00-3
9128283L2,100-063,00-3
9128283L2,100-093,00-+
9128283L2,100-265,00-+
9128283L2,100-066,00-+
9128283L2,100-070,00-3
9128283L2,100-267,00-+
9128283L2,100-023,00-+
9128283L2,99-073,00-2
9128283L2,99-07+,00-3
9128283L2,100-065,00-+
9128283L2,100-015,00-+
9128283L2,100-13+,00-2
9128283L2,99-253,00-2
9128283L2,100-263,00-+
9128283L2,100-307,00-2
9128283L2,99-183,00-2
9128283L2,99-24+,00-3
9128283L2,99-19+,00-2
9128283L2,100-305,00-2
9128283L2,99-001,00-+
9128283L2,99-310,00-2
9128283L2,99-28+,00-2
9128283L2,99-093,00-2
9128283L2,100-103,00-+
9128283L2,100-257,00-3
9128283L2,99-126,00-3
9128283L2,99-280,00-2
9128283L2,100-217,00-3
9128283L2,100-140,00-3
9128283L2,100-273,00-3
9128283L2,99-203,00-3
9128283L2,100-077,00-2
9128283L2,99-137,00-+
9128283L2,100-002,00-2
9128283L2,100-063,00-3
9128283L2,100-28+,00-+
9128283L2,99-041,00-+
9128283L2,99-077,00-3
9128283L2,100-123,00-3
9128283L2,99-23+,00-+
9128283L2,99-006,00-3
9128283L2,99-071,00-2
9128283L2,99-151,00-2
9128283L2,99-252,00-+
9128283L2,99-28+,00-+
9128283L2,100-206,00-2
9128283L2,100-092,00-+
9128283L2,100-016,00-2
9128283L2,99-205,00-2
9128283L2,99-107,00-+
9128283L2,100-153,00-+
9128283L2,99-147,00-3
9128283L2,99-172,00-2
9128283L2,100-19+,00-3
9128283L2,100-263,00-2
9128283L2,100-035,00-+
9128283L2,99-181,00-3
9128283L2,100-247,00-+
9128283L2,99-090,00-3
9128283L2,100-276,00-2
9128283L2,100-163,00-2
9128283L2,100-093,00-+
9128283L2,99-277,00-3
9128283L2,100-182,00-3
9128283L2,99-130,00-2
9128283L2,99-256,00-2
9128283L2,100-305,00-2
9128283L2,100-177,00-3
9128283L2,100-22+,00-+
9128283L2,100-215,00-2
9128283L2,100-242,00-3
9128283L2,99-031,00-+
9128283L2,99-126,00-3
9128283L2,100-100,00-2
9128283L2,99-135,00-+
9128283L2,99-043,00-+
9128283L2,100-267,00-+
9128283L2,100-030,00-+
9128283L2,100-28+,00-+
9128283L2,100-053,00-+
9128283L2,100-286,00-2
9128283L2,99-105,00-+
9128283L2,100-030,00-+
9128283L2,99-23+,00-2
9128283L2,100-16+,00-3
9128283L2,99-317,00-2
9128283L2,99-245,00-2
9128283L2,99-286,00-3
9128283L2,100-057,00-+
9128283L2,100-072,00-2
9128283L2,100-102,00-2
9128283L2,100-126,00-2
9128283L2,99-253,00-3
9128283L2,99-307,00-3
9128283L2,100-093,00-3
9128283L2,100-127,00-3
9128283L2,100-070,00-2
9128283L2,100-20+,00-3
9128283L2,99-080,00-+
9128283L2,100-192,00-+
9128283L2,100-275,00-+
9128283L2,99-08+,00-3
9128283L2,100-16+,00-+
9128283L2,99-23+,00-2
9128283L2,99-012,00-3
9128283L2,99-090,00-+
9128283L2,100-177,00-+
9128283L2,100-096,00-+
9128283L2,99-313,00-3
9128283L2,100-185,00-3
9128283L2,100-032,00-+
9128283L2,100-017,00-3
9128283L2,100-196,00-3
9128283L2,100-26+,00-3
9128283L2,99-10+,00-+
9128283L2,100-217,00-3
9128283L2,100-18+,00-2
9128283L2,100-272,00-3
9128283L2,100-231,00-3
9128283L2,99-252,00-3
9128283L2,99-193,00-2
9128283L2,99-317,00-2
9128283L2,100-16+,00-2
9128283L2,100-216,00-2
9128283L2,99-185,00-3
9128283L2,99-136,00-+
9128283L2,100-117,00-3
9128283L2,100-07+,00-2
9128283L2,99-095,00-2
9128283L2,99-180,00-+
9128283L2,99-117,00-2
9128283L2,100-01+,00-+
9128283L2,99-301,00-3
9128283L2,100-215,00-2
9128283L2,99-15+,00-+
9128283L2,100-132,00-+
9128283L2,99-266,00-+
9128283L2,100-182,00-3
9128283L2,100-09+,00-3
9128283L2,99-076,00-+
9128283L2,100-143,00-2
9128283L2,100-26+,00-+
9128283L2,100-260,00-2
9128283L2,99-156,00-2
9128283L2,99-213,00-+
9128283L2,100-063,00-2
9128283L2,100-013,00-3
9128283L2,99-033,00-3
9128283L2,100-215,00-3
9128283L2,99-316,00-2
9128283L2,99-231,00-+
9128283L2,100-18+,00-2
9128283L2,99-103,00-2
9128283L2,100-292,00-+
9128283L2,99-035,00-+
9128283L2,100-291,00-+
9128283L2,100-102,00-+
9128283L2,99-305,00-+
9128283L2,99-145,00-3
9128283L2,99-251,00-3
9128283L2,99-041,00-3
9128283L2,100-031,00-3
9128283L2,100-086,00-3
9128283L2,100-302,00-3
9128283L2,100-293,00-3
9128283L2,100-110,00-2
9128283L2,99-092,00-+
9128283L2,99-23+,00-+
9128283L2,100-146,00-+
9128283L2,99-123,00-3
9128283L2,99-120,00-3
9128283L2,99-213,00-2
9128283L2,99-275,00-2
9128283L2,100-216,00-2
9128283L2,99-252,00-2
9128283L2,99-031,00-2
9128283L2,99-091,00-3
9128283L2,99-095,00-3
9128283L2,99-097,00-+
9128283L2,99-062,00-+
9128283L2,100-193,00-3
9128283L2,99-222,00-3
9128283L2,100-06+,00-3
9128283L2,100-265,00-+
9128283L2,99-311,00-3
9128283L2,99-282,00-2
9128283L2,100-116,00-+
9128283L2,100-055,00-2
9128283L2,99-045,00-+
9128283L2,100-035,00-2
9128283L2,100-133,00-3
9128283L2,99-086,00-3
9128283L2,99-162,00-3
9128283L2,100-062,00-2
9128283L2,100-045,00-3
9128283L2,99-16+,00-3
9128283L2,100-136,00-3
9128283L2,100-113,00-2
9128283L2,100-142,00-2
9128283L2,99-243,00-3
9128283L2,99-253,00-2
9128283L2,99-021,00-3
9128283L2,99-146,00-3
9128283L2,100-270,00-+
9128283L2,100-002,00-2
9128283L2,100-13+,00-+
9128283L2,100-23+,00-+
9128283L2,100-146,00-+
9128283L2,99-23+,00-3
9128283L2,99-022,00-2
9128283L2,100-201,00-2
9128283L2,99-105,00-+
9128283L2,100-132,00-2
9128283L2,99-006,00-+
9128283L2,99-135,00-+
9128283L2,99-107,00-+
9128283L2,99-261,00-3
9128283L2,99-020,00-3
9128283L2,100-002,00-3
9128283L2,99-312,00-2
9128283L2,100-213,00-2
9128283L2,99-136,00-3
9128283L2,99-102,00-2
9128283L2,99-08+,00-3
9128283L2,100-060,00-3
9128283L2,100-035,00-3
9128283L2,99-202,00-2
9128283L2,99-10+,00-+
9128283L2,99-040,00-2
9128283L2,99-012,00-+
9128283L2,100-180,00-2
9128283L2,100-257,00-+
9128283L2,100-293,00-3
9128283L2,100-043,00-2
9128283L2,99-181,00-2
9128283L2,100-162,00-3
9128283L2,99-110,00-3
9128283L2,100-147,00-+
9128283L2,99-01+,00-+
9128283L2,100-066,00-2
9128283L2,99-196,00-3
9128283L2,99-31+,00-3
9128283L2,100-02+,00-3
9128283L2,100-032,00-3
9128283L2,99-313,00-3
9128283L2,100-227,00-+
9128283L2,99-040,00-+
9128283L2,99-123,00-3
9128283L2,99-052,00-+
9128283L2,99-195,00-+
9128283L2,99-062,00-+
9128283L2,100-260,00-3
9128283L2,100-107,00-3
9128283L2,99-152,00-3
9128283L2,99-176,00-+
9128283L2,99-311,00-2
9128283L2,100-300,00-3
9128283L2,99-211,00-3
9128283L2,99-226,00-3
9128283L2,99-045,00-2
9128283L2,100-267,00-+
9128283L2,99-222,00-+
9128283L2,100-243,00-+
9128283L2,100-301,00-3
9128283L2,99-005,00-3
9128283L2,99-111,00-+
9128283L2,100-316,00-2
9128283L2,99-007,00-3
9128283L2,100-283,00-2
9128283L2,99-273,00-3
9128283L2,100-173,00-+
9128283L2,99-100,00-+
9128283L2,99-005,00-3
9128283L2,100-176,00-2
9128283L2,100-262,00-2
9128283L2,100-002,00-3
9128283L2,100-021,00-2
9128283L2,99-001,00-+
9128283L2,99-132,00-2
9128283L2,100-13+,00-+
9128283L2,100-252,00-2
9128283L2,99-260,00-+
9128283L2,99-171,00-+
9128283L2,99-297,00-+
9128283L2,100-23+,00-3
9128283L2,100-015,00-+
9128283L2,100-270,00-+
9128283L2,99-312,00-2
9128283L2,99-132,00-+
9128283L2,100-185,00-+
9128283L2,99-270,00-3
9128283L2,99-056,00-+
9128283L2,100-220,00-+
9128283L2,100-221,00-3
9128283L2,99-30+,00-3
9128283L2,99-083,00-2
9128283L2,99-025,00-2
9128283L2,99-195,00-2
9128283L2,100-056,00-2
9128283L2,100-26+,00-+
9128283L2,100-186,00-2
9128283L2,100-092,00-2
9128283L2,99-177,00-3
9128283L2,100-181,00-+
9128283L2,100-265,00-+
9128283L2,99-160,00-+
9128283L2,99-305,00-2
9128283L2,100-173,00-3
9128283L2,100-285,00-2
9128283L2,100-10+,00-+
9128283L2,100-286,00-3
9128283L2,100-182,00-+
9128283L2,99-136,00-3
9128283L2,99-205,00-3
9128283L2,99-252,00-2
9128283L2,99-112,00-3
9128283L2,100-291,00-2
9128283L2,100-032,00-3
9128283L2,99-277,00-2
9128283L2,100-057,00-+
9128283L2,100-066,00-+
9128283L2,100-261,00-+
9128283L2,100-140,00-3
9128283L2,100-282,00-3
9128283L2,99-017,00-2
9128283L2,100-055,00-2
9128283L2,100-207,00-+
9128283L2,99-312,00-2
9128283L2,100-14+,00-+
9128283L2,100-30+,00-3
9128283L2,100-290,00-+
9128283L2,99-006,00-2
9128283L2,100-09+,00-2
9128283L2,99-067,00-3
9128283L2,99-217,00-3
9128283L2,99-052,00-3
9128283L2,100-151,00-3
9128283L2,100-151,00-2
9128283L2,99-283,00-+
9128283L2,99-202,00-+
9128283L2,99-155,00-3
9128283L2,99-091,00-2
9128283L2,99-113,00-2
9128283L2,100-162,00-2
9128283L2,100-11+,00-3
9128283L2,100-160,00-3
9128283L2,99-026,00-+
9128283L2,99-193,00-+
9128283L2,100-152,00-3
9128283L2,99-096,00-3
9128283L2,99-101,00-+
9128283L2,100-095,00-3
9128283L2,100-301,00-+
9128283L2,99-251,00-+
9128283L2,100-022,00-3
9128283L2,99-213,00-3
9128283L2,100-145,00-+
9128283L2,99-260,00-3
9128283L2,99-137,00-+
9128283L2,100-135,00-3
9128283L2,100-205,00-+
9128283L2,100-147,00-2
9128283L2,99-256,00-+
9128283L2,100-115,00-3
9128283L2,100-260,00-3
9128283L2,100-255,00-+
9128283L2,100-09+,00-3
9128283L2,100-290,00-2
9128283L2,100-080,00-+
9128283L2,100-306,00-+
9128283L2,99-05+,00-+
9128283L2,99-190,00-2
9128283L2,100-152,00-3
9128283L2,99-007,00-3
9128283L2,99-182,00-2
9128283L2,99-21+,00-2
9128283L2,99-012,00-3
9128283L2,99-195,00-2
9128283L2,99-271,00-2
9128283L2,99-295,00-3
9128283L2,99-077,00-+
9128283L2,100-305,00-+
9128283L2,99-25+,00-+
9128283L2,99-151,00-2
9128283L2,99-273,00-+
9128283L2,99-132,00-3
9128283L2,100-162,00-2
9128283L2,99-091,00-2
9128283L2,100-313,00-3
9128283L2,100-15+,00-+
9128283L2,99-11+,00-+
9128283L2,99-00+,00-+
9128283L2,100-233,00-2
9128283L2,99-122,00-2
9128283L2,99-111,00-+
9128283L2,100-143,00-+
9128283L2,100-103,00-+
9128283L2,100-090,00-+
9128283L2,99-163,00-+
9128283L2,99-182,00-+
9128283L2,99-273,00-+
9128283L2,99-166,00-+
9128283L2,100-273,00-+
9128283L2,99-210,00-3
9128283L2,100-24+,00-+
9128283L2,100-21+,00-+
9128283L2,99-26+,00-3
9128283L2,100-265,00-3
9128283L2,100-123,00-2
9128283L2,99-211,00-+
9128283L2,100-040,00-+
9128283L2,99-172,00-+
9128283L2,99-100,00-3
9128283L2,99-017,00-3
9128283L2,99-053,00-3
9128283L2,100-013,00-+
9128283L2,100-170,00-3
9128283L2,99-295,00-3
9128283L2,100-123,00-+
9128283L2,100-046,00-2
9128283L2,100-025,00-3
9128283L2,99-190,00-+
9128283L2,99-183,00-3
9128283L2,100-177,00-+
9128283L2,99-136,00-2
9128283L2,99-050,00-3
9128283L2,100-215,00-2
9128283L2,99-107,00-3
9128283L2,99-121,00-3
9128283L2,99-092,00-2
9128283L2,100-040,00-+
9128283L2,100-051,00-+
9128283L2,99-092,00-+
9128283L2,100-050,00-2
9128283L2,100-036,00-2
9128283L2,99-007,00-2
9128283L2,100-05+,00-+
9128283L2,99-097,00-+
9128283L2,100-231,00-2
9128283L2,99-286,00-+
9128283L2,100-172,00-2
9128283L2,99-265,00-3
9128283L2,100-103,00-2
9128283L2,100-126,00-+
9128283L2,99-150,00-2
9128283L2,99-26+,00-3
9128283L2,99-302,00-2
9128283L2,99-262,00-2
9128283L2,99-133,00-+
9128283L2,99-130,00-+
9128283L2,99-205,00-3
9128283L2,100-055,00-3
9128283L2,100-033,00-2
9128283L2,99-076,00-3
9128283L2,100-083,00-3
9128283L2,99-172,00-2
9128283L2,99-305,00-3
9128283L2,100-130,00-3
9128283L2,99-021,00-+
9128283L2,100-315,00-+
9128283L2,99-220,00-+
9128283L2,99-075,00-3
9128283L2,99-232,00-+
9128283L2,99-305,00-2
9128283L2,99-102,00-3
9128283L2,100-197,00-+
9128283L2,99-180,00-+
9128283L2,100-033,00-3
9128283L2,99-122,00-2
9128283L2,100-16+,00-+
9128283L2,99-045,00-+
9128283L2,99-207,00-3
9128283L2,100-077,00-+
9128283L2,99-163,00-2
9128283L2,99-103,00-2
9128283L2,99-187,00-2
9128283L2,100-093,00-+
9128283L2,99-16+,00-3
9128283L2,100-256,00-3
9128283L2,99-191,00-+
9128283L2,100-241,00-3
9128283L2,99-271,00-2
9128283L2,99-25+,00-2
9128283L2,99-292,00-3
9128283L2,99-190,00-3
9128283L2,99-187,00-2
9128283L2,100-115,00-3
9128283L2,99-056,00-3
9128283L2,99-315,00-+
9128283L2,100-22+,00-2
9128283L2,99-051,00-2
9128283L2,99-246,00-2
9128283L2,99-200,00-2
9128283L2,99-197,00-3
9128283L2,100-197,00-3
9128283L2,100-130,00-3
9128283L2,99-153,00-+
9128283L2,100-266,00-3
9128283L2,100-177,00-+
9128283L2,99-27+,00-2
9128283L2,100-002,00-2
9128283L2,100-223,00-2
9128283L2,99-260,00-+
9128283L2,100-273,00-3
9128283L2,99-207,00-3
9128283L2,100-121,00-2
9128283L2,99-055,00-3
9128283L2,99-112,00-+
9128283L2,99-047,00-2
9128283L2,100-160,00-+
9128283L2,100-233,00-2
9128283L2,100-230,00-2
9128283L2,99-072,00-2
9128283L2,99-191,00-3
9128283L2,100-231,00-3
9128283L2,100-221,00-2
9128283L2,99-026,00-3
9128283L2,100-180,00-3
9128283L2,100-207,00-+
9128283L2,100-235,00-+
9128283L2,99-205,00-3
9128283L2,99-195,00-3
9128283L2,99-036,00-+
9128283L2,100-306,00-3
9128283L2,100-03+,00-2
9128283L2,100-316,00-+
9128283L2,100-163,00-3
9128283L2,100-261,00-3
9128283L2,99-167,00-3
9128283L2,99-301,00-3
9128283L2,100-286,00-+
9128283L2,99-012,00-2
9128283L2,100-255,00-+
9128283L2,100-010,00-2
9128283L2,100-246,00-3
9128283L2,100-140,00-3
